id,country_code
N_1367_S_LMGN,FR
N_1368_S_LMGN,FR
N_1369_S_LMGN,FR
N_1370_S_LMGN,FR
N_1371_S_LMGN,FR
N_1373_S_LMGN,FR
N_1376_S_LMGN,FR
N_1379_S_LMGN,CH
N_1407_S_LMGN,DK
N_1421_S_LMGN,CZ
N_1426_S_LMGN,FR
N_1428_S_LMGN,FR
N_1431_S_LMGN,DZ
N_1432_S_LMGN,DZ
N_1434_S_LMGN,DZ
N_1435_S_LMGN,DZ
N_1438_S_LMGN,DZ
N_1439_S_LMGN,DZ
N_1440_S_LMGN,DZ
N_1444_S_LMGN,ES
N_1450_S_LMGN,FR
N_1451_S_LMGN,FR
N_1452_S_LMGN,FR
N_1453_S_LMGN,DZ
N_1454_S_LMGN,DZ
N_1459_S_LMGN,DZ
N_1461_S_LMGN,DZ
N_1462_S_LMGN,ES
N_1468_S_LMGN,PT
INET_N_1518,ES
N_1473_S_LMGN,PT
N_1475_S_LMGN,IT
N_1482_S_LMGN,HR
N_1483_S_LMGN,HR
N_1493_S_LMGN,IT
N_1499_S_LMGN,FR
N_1500_S_LMGN,FR
N_1501_S_LMGN,FR
N_1502_S_LMGN,FR
N_1503_S_LMGN,FR
N_1507_S_LMGN,IT
N_1508_S_LMGN,FR
N_1510_S_LMGN,DZ
N_1512_S_LMGN,DZ
N_1517_S_LMGN,IT
N_1520_S_LMGN,IT
N_1526_S_LMGN,IT
N_1527_S_LMGN,IT
N_1528_S_LMGN,IT
N_1535_S_LMGN,GE
N_1538_S_LMGN,PL
N_1540_S_LMGN,PL
N_1543_S_LMGN,PL
N_1546_S_LMGN,PL
INET_N_1843,PL
N_1558_S_LMGN,HR
N_1559_S_LMGN,HR
N_1560_S_LMGN,HU
N_1561_S_LMGN,HU
N_1562_S_LMGN,HR
N_1563_S_LMGN,HR
N_1566_S_LMGN,HU
N_1567_S_LMGN,HU
N_1568_S_LMGN,HR
N_1569_S_LMGN,HU
N_1570_S_LMGN,HU
N_1572_S_LMGN,PL
N_1575_S_LMGN,HU
N_1576_S_LMGN,CZ
SEQ_9093_p,HU
N_1580_S_LMGN,RS
N_1582_S_LMGN,HU
N_1583_S_LMGN,PL
N_1593_S_LMGN,HU
N_1594_S_LMGN,HU
SEQ_9126_p,PL
N_1596_S_LMGN,PL
N_1599_S_LMGN,PL
N_1603_S_LMGN,BY
SEQ_9130_p,BY
N_1606_S_LMGN,BY
N_1608_S_LMGN,NL
N_1613_S_LMGN,NL
N_1617_S_LMGN,BE
N_1620_S_LMGN,BE
N_1621_S_LMGN,FR
N_1622_S_LMGN,FR
N_1628_S_LMGN,FR
N_1630_S_LMGN,FR
N_1633_S_LMGN,FR
N_1634_S_LMGN,BE
N_1637_S_LMGN,FR
N_1639_S_LMGN,FR
N_1640_S_LMGN,FR
N_1642_S_LMGN,FR
N_1644_S_LMGN,FR
N_1645_S_LMGN,CH
N_1646_S_LMGN,CH
N_1648_S_LMGN,FR
N_1651_S_LMGN,FR
N_1652_S_LMGN,RS
N_1654_S_LMGN,RS
N_1656_S_LMGN,BG
N_1658_S_LMGN,BG
N_1660_S_LMGN,BG
N_1667_S_LMGN,RO
N_1668_S_LMGN,RO
N_1669_S_LMGN,RO
N_1670_S_LMGN,RO
N_1672_S_LMGN,BG
N_1673_S_LMGN,TR
N_1676_S_LMGN,TR
N_1680_S_LMGN,FR
N_1682_S_LMGN,FR
N_1685_S_LMGN,FR
N_1687_S_LMGN,FR
N_1688_S_LMGN,FR
SEQ_9215_p,FR
N_1694_S_LMGN,FR
N_1695_S_LMGN,FR
N_1697_S_LMGN,FR
N_1701_S_LMGN,FR
N_1702_S_LMGN,FR
N_1703_S_LMGN,FR
N_1706_S_LMGN,FR
N_1707_S_LMGN,FR
N_1709_S_LMGN,FR
N_1710_S_LMGN,FR
N_1712_S_LMGN,FR
N_1715_S_LMGN,FR
N_1720_S_LMGN,FR
N_1721_S_LMGN,FR
N_1722_S_LMGN,FR
N_1723_S_LMGN,FR
N_1727_S_LMGN,FR
N_1728_S_LMGN,FR
N_1730_S_LMGN,FR
N_1731_S_LMGN,FR
N_1733_S_LMGN,FR
N_1765_S_LMGN,BE
N_1781_S_LMGN,PL
N_1796_S_LMGN,DZ
N_1797_S_LMGN,DZ
N_1800_S_LMGN,DZ
N_1801_S_LMGN,DZ
N_1803_S_LMGN,ES
N_1806_S_LMGN,ES
N_1808_S_LMGN,FR
N_1809_S_LMGN,FR
N_1810_S_LMGN,FR
SEQ_9283_p,FR
N_1811_S_LMGN,FR
N_1812_S_LMGN,DZ
N_1814_S_LMGN,DZ
N_1815_S_LMGN,DZ
N_1816_S_LMGN,DZ
N_1817_S_LMGN,ES
N_1819_S_LMGN,FR
N_1822_S_LMGN,PT
N_1824_S_LMGN,ES
N_1831_S_LMGN,IT
N_1835_S_LMGN,HR
N_1836_S_LMGN,HR
N_1840_S_LMGN,IT
N_1841_S_LMGN,IT
N_1846_S_LMGN,IT
N_1853_S_LMGN,FR
N_1854_S_LMGN,FR
N_1857_S_LMGN,FR
N_1858_S_LMGN,FR
N_1860_S_LMGN,CH
N_1861_S_LMGN,CH
N_1865_S_LMGN,IT
N_1870_S_LMGN,FR
N_1873_S_LMGN,FR
N_1874_S_LMGN,FR
N_1876_S_LMGN,TN
N_1880_S_LMGN,DZ
N_1885_S_LMGN,IT
N_1886_S_LMGN,IT
N_1895_S_LMGN,RU
SEQ_9389_p,RU
N_1899_S_LMGN,AT
N_1900_S_LMGN,AT
N_959_S_LMGN,SI
N_1901_S_LMGN,SI
N_1905_S_LMGN,SI
N_1908_S_LMGN,SI
INET_N_680,CZ
N_1914_S_LMGN,HU
N_1916_S_LMGN,HU
N_1917_S_LMGN,HU
N_1918_S_LMGN,PL
N_1919_S_LMGN,PL
N_1921_S_LMGN,PL
N_1922_S_LMGN,PL
N_1926_S_LMGN,PL
SEQ_9444_p,PL
N_1928_S_LMGN,PL
N_1930_S_LMGN,PL
N_1932_S_LMGN,BY
N_1933_S_LMGN,BY
N_1934_S_LMGN,BY
N_1938_S_LMGN,FR
N_1939_S_LMGN,FR
SEQ_9457_p,FR
N_1942_S_LMGN,FR
N_1945_S_LMGN,FR
N_1947_S_LMGN,FR
N_1952_S_LMGN,FR
N_1955_S_LMGN,FR
N_1956_S_LMGN,RS
N_1957_S_LMGN,RS
N_1959_S_LMGN,RO
N_1961_S_LMGN,BG
N_1962_S_LMGN,BG
N_1963_S_LMGN,RO
N_1965_S_LMGN,RO
N_1972_S_LMGN,BG
N_1973_S_LMGN,BG
N_1978_S_LMGN,TR
N_1979_S_LMGN,FR
N_1980_S_LMGN,FR
N_1983_S_LMGN,FR
N_1989_S_LMGN,FR
N_1990_S_LMGN,FR
N_1992_S_LMGN,FR
N_1994_S_LMGN,FR
N_1995_S_LMGN,FR
N_1996_S_LMGN,FR
N_1997_S_LMGN,FR
N_1999_S_LMGN,FR
N_2003_S_LMGN,FR
N_2005_S_LMGN,FR
N_2006_S_LMGN,FR
N_2007_S_LMGN,FR
N_2012_S_LMGN,FR
SEQ_9522_p,FR
N_2016_S_LMGN,FR
N_2018_S_LMGN,FR
N_2019_S_LMGN,FR
N_2021_S_LMGN,FR
N_2023_S_LMGN,FR
N_2026_S_LMGN,FR
N_2044_S_LMGN,CZ
N_2066_S_LMGN,PL
N_2073_S_LMGN,FR
N_2076_S_LMGN,DZ
N_2080_S_LMGN,ES
N_2081_S_LMGN,DZ
N_2082_S_LMGN,DZ
N_2084_S_LMGN,FR
N_2085_S_LMGN,FR
N_2086_S_LMGN,FR
N_2087_S_LMGN,FR
N_2089_S_LMGN,ES
N_2090_S_LMGN,DZ
N_2091_S_LMGN,ES
SEQ_9565_p,ES
N_2094_S_LMGN,FR
N_2096_S_LMGN,DZ
N_2101_S_LMGN,HR
SEQ_9575_p,HR
INET_N_897,IT
N_2115_S_LMGN,FR
N_2116_S_LMGN,FR
N_2118_S_LMGN,FR
N_2119_S_LMGN,FR
SEQ_9592_p,CH
N_2126_S_LMGN,CH
N_2130_S_LMGN,DZ
N_2131_S_LMGN,DZ
N_2133_S_LMGN,DZ
N_2149_S_LMGN,PL
N_2150_S_LMGN,PL
N_2153_S_LMGN,AT
N_2154_S_LMGN,AT
N_2159_S_LMGN,HU
N_2161_S_LMGN,HU
N_2163_S_LMGN,HR
N_2164_S_LMGN,HU
N_2166_S_LMGN,PL
N_2170_S_LMGN,LT
N_2175_S_LMGN,LV
N_2177_S_LMGN,BY
N_2180_S_LMGN,BY
N_2185_S_LMGN,BE
N_2186_S_LMGN,FR
N_2187_S_LMGN,FR
N_2198_S_LMGN,FR
N_2200_S_LMGN,FR
N_2201_S_LMGN,FR
N_2202_S_LMGN,FR
N_2204_S_LMGN,RS
N_2206_S_LMGN,RS
N_2208_S_LMGN,BG
N_2209_S_LMGN,BG
N_2211_S_LMGN,BG
N_2212_S_LMGN,BG
N_2218_S_LMGN,RO
N_1664_S_LMGN,RO
N_2220_S_LMGN,RO
N_2222_S_LMGN,RO
N_2223_S_LMGN,RO
N_2224_S_LMGN,RO
N_2225_S_LMGN,TR
N_2227_S_LMGN,TR
N_2228_S_LMGN,FR
N_2229_S_LMGN,FR
N_2230_S_LMGN,FR
N_2232_S_LMGN,FR
N_2233_S_LMGN,FR
N_2236_S_LMGN,FR
N_2241_S_LMGN,FR
N_2245_S_LMGN,FR
N_2248_S_LMGN,FR
SEQ_9713_p,FR
N_2252_S_LMGN,FR
N_2255_S_LMGN,FR
N_2258_S_LMGN,FR
N_2259_S_LMGN,FR
N_2289_S_LMGN,PL
N_2294_S_LMGN,DZ
N_2295_S_LMGN,DZ
N_2296_S_LMGN,DZ
N_2297_S_LMGN,DZ
N_2298_S_LMGN,FR
N_2300_S_LMGN,FR
N_2301_S_LMGN,FR
N_2313_S_LMGN,AT
N_2314_S_LMGN,FR
N_2316_S_LMGN,FR
N_2317_S_LMGN,FR
N_2319_S_LMGN,FR
N_2322_S_LMGN,FR
N_2324_S_LMGN,FR
N_2325_S_LMGN,FR
N_2326_S_LMGN,FR
N_2332_S_LMGN,FR
N_2334_S_LMGN,FR
N_2335_S_LMGN,IT
Prod_7,UA
N_2342_S_LMGN,
SEQ_18013__S_LMGN,
N_2343_S_LMGN,GE
N_2345_S_LMGN,PL
N_2347_S_LMGN,PL
N_2348_S_LMGN,PL
N_2349_S_LMGN,PL
N_2359_S_LMGN,PL
N_1010_S_LMGN,BY
N_2361_S_LMGN,FR
N_2362_S_LMGN,FR
N_2370_S_LMGN,FR
N_2371_S_LMGN,FR
N_2372_S_LMGN,FR
N_2376_S_LMGN,RO
N_2377_S_LMGN,RO
N_2385_S_LMGN,FR
SEQ_9826_p,FR
N_2387_S_LMGN,FR
N_2400_S_LMGN,FR
N_2404_S_LMGN,FR
N_2405_S_LMGN,FR
N_2406_S_LMGN,FR
N_2407_S_LMGN,FR
N_1748_S_LMGN,FR
N_2411_S_LMGN,CH
N_2412_S_LMGN,CH
N_2418_S_LMGN,CZ
N_2425_S_LMGN,FR
N_2427_S_LMGN,DZ
N_2428_S_LMGN,DZ
N_2429_S_LMGN,DZ
N_2432_S_LMGN,FR
N_2433_S_LMGN,FR
N_1726_S_LMGN,FR
INET_N_530,ES
N_2440_S_LMGN,FR
N_2441_S_LMGN,FR
N_2445_S_LMGN,FR
N_2448_S_LMGN,IT
SEQ_9868_p,IT
N_2450_S_LMGN,IT
N_2451_S_LMGN,IT
N_2453_S_LMGN,IT
N_2454_S_LMGN,FR
N_2456_S_LMGN,FR
N_2457_S_LMGN,CH
N_2459_S_LMGN,CH
N_2461_S_LMGN,CH
N_2465_S_LMGN,FR
N_2466_S_LMGN,FR
N_2468_S_LMGN,DZ
N_2469_S_LMGN,IT
N_2473_S_LMGN,IT
N_2475_S_LMGN,PL
N_2480_S_LMGN,SI
N_2481_S_LMGN,AT
N_2489_S_LMGN,HU
N_2490_S_LMGN,HU
N_2498_S_LMGN,FR
N_2500_S_LMGN,RS
N_2502_S_LMGN,RS
N_2505_S_LMGN,RO
N_2509_S_LMGN,FR
N_2510_S_LMGN,FR
N_2513_S_LMGN,FR
N_2517_S_LMGN,FR
N_1076_S_LMGN,FR
N_2519_S_LMGN,FR
N_2520_S_LMGN,FR
N_2521_S_LMGN,FR
N_2522_S_LMGN,FR
N_2524_S_LMGN,FR
N_2529_S_LMGN,FR
N_2531_S_LMGN,FR
N_2057_S_LMGN,PL
N_2542_S_LMGN,PL
N_2549_S_LMGN,DZ
N_2550_S_LMGN,DZ
N_2552_S_LMGN,DZ
N_2555_S_LMGN,FR
N_2557_S_LMGN,IT
N_2560_S_LMGN,IT
N_2561_S_LMGN,CH
N_2567_S_LMGN,FR
N_2568_S_LMGN,FR
N_2572_S_LMGN,PL
N_2577_S_LMGN,SI
N_2578_S_LMGN,HU
INET_N_1208,HR
N_2584_S_LMGN,HU
N_2585_S_LMGN,HU
N_2591_S_LMGN,BY
N_2595_S_LMGN,FR
SEQ_10032_p,FR
N_2597_S_LMGN,RS
N_2598_S_LMGN,HU
N_2599_S_LMGN,HU
N_2602_S_LMGN,FR
N_2604_S_LMGN,FR
N_2609_S_LMGN,FR
N_2611_S_LMGN,FR
N_2613_S_LMGN,FR
N_2614_S_LMGN,FR
INET_N_1172,ES
N_2619_S_LMGN,FR
N_2620_S_LMGN,FR
N_2624_S_LMGN,FR
N_2640_S_LMGN,FR
N_2515_S_LMGN,FR
N_2652_S_LMGN,FR
N_2653_S_LMGN,FR
N_2657_S_LMGN,CH
N_2659_S_LMGN,PL
N_2661_S_LMGN,PL
N_2663_S_LMGN,DZ
N_2664_S_LMGN,FR
SEQ_10098_p,HU
N_2672_S_LMGN,HU
N_2674_S_LMGN,CZ
N_2677_S_LMGN,EE
N_2678_S_LMGN,FR
N_2680_S_LMGN,RS
N_2682_S_LMGN,RO
N_2684_S_LMGN,FR
N_2685_S_LMGN,FR
N_2688_S_LMGN,PL
N_2689_S_LMGN,PL
N_2691_S_LMGN,CH
N_2694_S_LMGN,HU
INET_N_783,HU
Stor_EU_18,HU
INET_N_137,RS
N_2699_S_LMGN,RS
N_2700_S_LMGN,RS
N_2701_S_LMGN,RO
N_2705_S_LMGN,RS
N_2706_S_LMGN,FR
N_2714_S_LMGN,PL
N_2716_S_LMGN,PL
SEQ_10158_p,RO
N_153_NS_LMGN,NL
N_151_NS_LMGN,NL
N_3_NS_LMGN,FR
N_14_NS_LMGN,NL
N_34_NS_LMGN,
N_35_NS_LMGN,GB
N_40_NS_LMGN,
N_59_NS_LMGN,
N_73_NS_LMGN,
N_76_NS_LMGN,
N_77_NS_LMGN,
N_114_NS_LMGN,
N_82_NS_LMGN,
N_83_NS_LMGN,
N_84_NS_LMGN,
N_204_NS_LMGN,
SEQ_10217_p,
SEQ_10483_p,
N_88_NS_LMGN,DE
N_184_NS_LMGN,
SEQ_10234_p,
N_136_NS_LMGN,
N_175_NS_LMGN,
N_96_NS_LMGN,
N_97_NS_LMGN,
Prod_72,
Prod_69,
N_101_NS_LMGN,
N_104_NS_LMGN,
SEQ_10250_p,
N_107_NS_LMGN,
N_108_NS_LMGN,GB
N_109_NS_LMGN,
N_48_NS_LMGN,NO
N_126_NS_LMGN,
N_65_NS_LMGN,
SEQ_10285_p,
Prod_93,
N_38_NS_LMGN,NO
Prod_54,
N_138_NS_LMGN,
N_139_NS_LMGN,
N_147_NS_LMGN,
N_149_NS_LMGN,
N_150_NS_LMGN,NL
N_159_NS_LMGN,
N_181_NS_LMGN,
N_183_NS_LMGN,
N_250_NS_LMGN,
N_194_NS_LMGN,
N_141_NS_LMGN,
N_198_NS_LMGN,
N_199_NS_LMGN,
SEQ_10356_p,
N_201_NS_LMGN,
N_146_NS_LMGN,
N_211_NS_LMGN,
N_41_NS_LMGN,
N_218_NS_LMGN,
Prod_20,
N_226_NS_LMGN,
N_219_NS_LMGN,
N_315_NS_LMGN,
N_119_NS_LMGN,
N_75_NS_LMGN,
N_72_NS_LMGN,
N_255_NS_LMGN,
N_256_NS_LMGN,
Prod_83,
N_220_NS_LMGN,
N_214_NS_LMGN,
N_91_NS_LMGN,
N_276_NS_LMGN,GB
N_317_NS_LMGN,GB
N_280_NS_LMGN,
N_244_NS_LMGN,
N_270_L_LMGN,GB
N_294_NS_LMGN,
N_297_NS_LMGN,
N_298_NS_LMGN,
N_302_NS_LMGN,
Prod_46,
N_49_NS_LMGN,
Prod_22,
Prod_39,
Prod_48,
Prod_96,
Prod_68,
Prod_60,
Prod_61,
N_301_M_LMGN,IE
Prod_12,IE
Prod_56,
Prod_65,
Prod_86,
Prod_42,
Prod_64,
Prod_79,GB
N_22_NS_LMGN,
Prod_84,
Prod_29,
Prod_36,TR
Prod_66,
Prod_10,
Prod_13,
Prod_71,
N_29_NS_LMGN,
Prod_21,
Prod_19,
Prod_14,
INET_N_1430,IT
SEQ_7743__M_LMGN,PL
N_1294_S_LMGN,BE
Stor_EU_17,PL
INET_N_216,IT
INET_N_750,FR
Stor_EU_117,NL
Stor_EU_116,SK
Stor_EU_30,AT
Stor_EU_51,ES
Stor_EU_48,FR
INET_N_1027,ES
Stor_EU_82,AT
Stor_EU_28,RO
Stor_EU_43,FR
Stor_EU_1,GB
Stor_EU_70,CZ
INET_N_304,FR
Stor_EU_39,IE
Stor_EU_74,NL
Stor_EU_72,AT
Stor_EU_24,RO
N_2631_S_LMGN,AT
Stor_EU_108,AT
INET_N_374,PL
Stor_EU_9,ES
Stor_EU_120,GB
INET_N_325,BG
Stor_EU_47,SE
Stor_EU_79,RO
Stor_NonEU_26,UA
Stor_NonEU_13,BY
Stor_NonEU_2,RU
Stor_NonEU_20,RU
Stor_NonEU_47,RU
Stor_NonEU_41,RU
Stor_NonEU_39,TR
Stor_NonEU_9,UA
Stor_NonEU_3,KZ
Stor_NonEU_35,RU
Stor_NonEU_25,RU
Stor_NonEU_15,RU
Stor_NonEU_36,RU
Stor_NonEU_27,RU
Stor_NonEU_22,RU
Stor_NonEU_34,RU
Stor_NonEU_46,RU
Stor_NonEU_45,RU
Stor_NonEU_40,RU
Stor_NonEU_14,RU
Stor_NonEU_12,RU
Stor_NonEU_43,RU
LKD_N_0,DE
SEQ_10607_p,NL
SEQ_10608_p,DE
LKD_N_1,DE
LKD_N_2,DE
LKD_N_3,DE
LKD_N_4,DE
LKD_N_5,DE
LKD_N_7,DE
LKD_N_8,DE
LKD_N_9,DE
LKD_N_10,DE
LKD_N_11,DE
LKD_N_12,DE
LKD_N_13,DE
LKD_N_14,DE
LKD_N_16,DE
LKD_N_17,DE
SEQ_10631_p,DE
LKD_N_20,DE
SEQ_10637_p,DE
LKD_N_21,DE
LKD_N_23,DE
LKD_N_25,DE
LKD_N_26,DE
LKD_N_27,DE
LKD_N_28,DE
LKD_N_29,DE
LKD_N_30,DE
LKD_N_31,DE
LKD_N_32,DE
LKD_N_35,DE
LKD_N_36,DE
LKD_N_37,DE
LKD_N_38,DE
LKD_N_39,DE
LKD_N_40,DE
LKD_N_41,DE
LKD_N_42,DE
LKD_N_43,DE
LKD_N_44,DE
LKD_N_45,DE
LKD_N_46,DE
LKD_N_47,DE
SEQ_10684_p,DE
LKD_N_48,DE
LKD_N_49,DE
LKD_N_50,DE
SEQ_10691_p,DE
LKD_N_51,DE
LKD_N_52,DE
SEQ_10696_p,DE
LKD_N_53,DE
LKD_N_54,DE
LKD_N_55,DE
LKD_N_56,DE
SEQ_10715_p,DE
SEQ_10716_p,DE
LKD_N_57,DE
LKD_N_58,DE
LKD_N_59,DE
LKD_N_60,DE
LKD_N_61,DE
SEQ_10729_p,DE
LKD_N_64,DE
LKD_N_65,DE
LKD_N_66,DE
SEQ_10735_p,DE
LKD_N_67,DE
SEQ_10741_p,DE
LKD_N_69,DE
LKD_N_70,DE
LKD_N_71,DE
LKD_N_72,DE
LKD_N_74,DE
LKD_N_75,DE
LKD_N_76,DE
SEQ_10759_p,DE
SEQ_10764_p,DE
LKD_N_80,DE
LKD_N_83,DE
INET_N_399,DE
LKD_N_87,DE
LKD_N_88,DE
LKD_N_91,DE
SEQ_10807_p,DE
SEQ_10819_p,DE
LKD_N_93,DE
SEQ_10839_p,DE
SEQ_10840_p,DE
LKD_N_94,DE
LKD_N_95,DE
LKD_N_97,DE
SEQ_10851_p,DE
LKD_N_98,DE
LKD_N_100,DE
LKD_N_101,DE
SEQ_10862_p,DE
SEQ_10863_p,DE
SEQ_10864_p,DE
SEQ_10865_p,DE
SEQ_10868_p,DE
SEQ_10869_p,DE
LKD_N_103,DE
LKD_N_104,DE
LKD_N_108,DE
SEQ_10880_p,DE
LKD_N_109,DE
SEQ_10883_p,DE
SEQ_10891_p,DE
LKD_N_111,DE
LKD_N_113,DE
LKD_N_114,DE
SEQ_10897_p,DE
INET_N_652,DE
SEQ_10905_p,DE
SEQ_10911_p,DE
LKD_N_116,DE
LKD_N_117,DE
LKD_N_118,DE
LKD_N_122,DE
LKD_N_123,DE
LKD_N_124,DE
LKD_N_125,DE
LKD_N_126,DE
LKD_N_127,DE
LKD_N_128,DE
LKD_N_129,DE
SEQ_10933_p,DE
LKD_N_130,DE
LKD_N_131,DE
LKD_N_132,DE
LKD_N_133,DE
SEQ_10960_p,DE
LKD_N_134,DE
LKD_N_135,DE
LKD_N_137,DE
LKD_N_138,DE
LKD_N_141,DE
LKD_N_142,DE
LKD_N_143,DE
LKD_N_144,DE
LKD_N_145,DE
LKD_N_146,DE
LKD_N_147,DE
LKD_N_148,DE
LKD_N_149,DE
LKD_N_150,DE
LKD_N_151,DE
LKD_N_152,DE
LKD_N_153,DE
LKD_N_155,DE
LKD_N_156,DE
LKD_N_157,DE
LKD_N_158,DE
LKD_N_159,DE
LKD_N_161,DE
LKD_N_163,DE
LKD_N_164,DE
LKD_N_165,DE
LKD_N_166,DE
SEQ_11030_p,DE
LKD_N_167,DE
LKD_N_168,DE
SEQ_11041_p,DE
LKD_N_169,DE
LKD_N_170,DE
LKD_N_172,DE
LKD_N_173,DE
LKD_N_174,DE
LKD_N_175,DE
LKD_N_176,DE
INET_N_813,DE
LKD_N_178,DE
LKD_N_181,DE
LKD_N_182,DE
LKD_N_183,DE
LKD_N_184,DE
LKD_N_185,DE
LKD_N_186,DE
LKD_N_187,DE
LKD_N_188,DE
LKD_N_189,DE
LKD_N_190,DE
LKD_N_191,DE
LKD_N_192,DE
LKD_N_193,DE
LKD_N_194,DE
LKD_N_195,DE
SEQ_11091_p,DE
LKD_N_196,DE
LKD_N_197,DE
LKD_N_198,DE
LKD_N_199,DE
LKD_N_200,DE
LKD_N_201,DE
LKD_N_202,DE
LKD_N_203,DE
LKD_N_205,DE
LKD_N_206,DE
LKD_N_207,DE
LKD_N_209,DE
LKD_N_210,DE
LKD_N_213,DE
LKD_N_214,DE
INET_N_212,DE
SEQ_11138_p,DE
LKD_N_218,DE
SEQ_11142_p,DE
LKD_N_219,DE
LKD_N_220,DE
LKD_N_222,DE
LKD_N_223,DE
LKD_N_224,DE
SEQ_11163_p,DE
LKD_N_225,DE
SEQ_11167_p,DE
LKD_N_227,DE
LKD_N_229,DE
LKD_N_231,DE
SEQ_11201_p,DE
LKD_N_232,DE
SEQ_11211_p,DE
SEQ_11216_p,DE
SEQ_11218_p,DE
LKD_N_238,DE
LKD_N_240,DE
LKD_N_241,DE
LKD_N_243,DE
LKD_N_244,DE
LKD_N_245,DE
LKD_N_246,DE
SEQ_11240_p,DE
LKD_N_248,DE
LKD_N_251,DE
LKD_N_254,DE
LKD_N_255,DE
INET_N_454,DE
LKD_N_257,DE
SEQ_11255_p,DE
SEQ_11257_p,DE
LKD_N_258,DE
LKD_N_260,DE
LKD_N_261,DE
LKD_N_264,DE
LKD_N_266,DE
LKD_N_268,DE
LKD_N_271,DE
SEQ_11282_p,DE
SEQ_11284_p,DE
LKD_N_272,DE
LKD_N_273,DE
LKD_N_283,DE
SEQ_11296_p,DE
SEQ_11308_p,DE
SEQ_11314_p,DE
LKD_N_293,DE
LKD_N_294,DE
LKD_N_295,DE
LKD_N_297,DE
LKD_N_298,DE
INET_N_1846,DE
LKD_N_304,DE
LKD_N_307,DE
LKD_N_612,DE
LKD_N_314,DE
SEQ_11366_p,DE
SEQ_11369_p,DE
LKD_N_316,DE
SEQ_11378_p,DE
SEQ_11382_p,DE
LKD_N_317,DE
SEQ_11392_p,DE
LKD_N_320,DE
SEQ_11412_p,DE
SEQ_11419_p,DE
SEQ_11428_p,DE
LKD_N_324,DE
LKD_N_326,DE
LKD_N_327,DE
LKD_N_329,DE
LKD_N_332,DE
LKD_N_333,DE
SEQ_11444_p,DE
LKD_N_517,DE
LKD_N_343,DE
LKD_N_347,DE
LKD_N_348,DE
LKD_N_350,DE
LKD_N_354,DE
SEQ_11459_p,DE
LKD_N_357,DE
LKD_N_359,DE
LKD_N_360,DE
LKD_N_362,DE
LKD_N_363,DE
LKD_N_367,DE
LKD_N_368,DE
LKD_N_372,DE
LKD_N_378,DE
LKD_N_379,DE
LKD_N_380,DE
LKD_N_383,DE
LKD_N_384,DE
SEQ_11500_p,DE
LKD_N_386,DE
SEQ_11507_p,DE
LKD_N_387,DE
LKD_N_391,DE
LKD_N_394,DE
LKD_N_398,DE
LKD_N_400,DE
LKD_N_401,DE
LKD_N_403,DE
LKD_N_405,DE
LKD_N_411,DE
SEQ_11539_p,DE
LKD_N_418,DE
SEQ_11549_p,DE
LKD_N_421,DE
SEQ_11551_p,DE
SEQ_11552_p,DE
INET_N_38,DE
LKD_N_423,DE
LKD_N_425,DE
LKD_N_428,DE
LKD_N_430,DE
LKD_N_433,DE
LKD_N_436,DE
LKD_N_438,DE
LKD_N_441,DE
LKD_N_444,DE
LKD_N_446,DE
LKD_N_448,DE
LKD_N_453,DE
LKD_N_456,DE
LKD_N_457,DE
LKD_N_458,DE
LKD_N_459,DE
LKD_N_463,DE
SEQ_11606_p,DE
LKD_N_464,DE
LKD_N_466,DE
LKD_N_467,DE
LKD_N_468,DE
LKD_N_469,DE
LKD_N_471,DE
LKD_N_472,DE
SEQ_11627_p,DE
LKD_N_475,DE
LKD_N_474,DE
LKD_N_478,DE
LKD_N_480,DE
LKD_N_481,DE
LKD_N_484,DE
LKD_N_487,DE
LKD_N_489,DE
LKD_N_490,DE
LKD_N_491,DE
LKD_N_492,DE
SEQ_11661_p,DE
LKD_N_493,DE
LKD_N_494,DE
LKD_N_495,DE
LKD_N_496,DE
LKD_N_498,DE
LKD_N_499,DE
LKD_N_501,DE
LKD_N_503,DE
LKD_N_506,DE
LKD_N_507,DE
LKD_N_508,DE
LKD_N_509,DE
LKD_N_510,DE
LKD_N_513,DE
SEQ_11690_p,DE
LKD_N_516,DE
LKD_N_518,DE
LKD_N_521,DE
LKD_N_524,DE
LKD_N_530,DE
SEQ_11702_p,DE
LKD_N_527,DE
LKD_N_531,DE
LKD_N_532,DE
SEQ_11712_p,DE
LKD_N_535,DE
LKD_N_538,DE
LKD_N_539,DE
LKD_N_540,DE
LKD_N_542,DE
LKD_N_547,DE
LKD_N_549,DE
LKD_N_570,DE
SEQ_11773_p,DE
LKD_N_576,DE
SEQ_11794_p,DE
SEQ_11795_p,DE
SEQ_11798_p,DE
SEQ_11800_p,DE
SEQ_11803_p,DE
SEQ_11804_p,DE
LKD_N_581,DE
LKD_N_584,DE
LKD_N_586,DE
SEQ_11816_p,DE
INET_N_555,DE
LKD_N_593,DE
LKD_N_595,DE
LKD_N_598,DE
LKD_N_601,DE
LKD_N_604,DE
LKD_N_609,DE
LKD_N_613,DE
LKD_N_614,DE
LKD_N_618,DE
LKD_N_620,DE
LKD_N_623,DE
LKD_N_624,DE
LKD_N_626,DE
LKD_N_628,DE
LKD_N_630,DE
LKD_N_631,DE
LKD_N_635,DE
LKD_N_639,DE
LKD_N_641,DE
